Artist Name,Track Name,Popularity,Explicit,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Liveness,Valence,Tempo,Mode,Release Year,Duration,Clusters
10Tik,Suit and Tie,16,Clean,0.572,0.719,D#/Eb,0.8547841141055786,0.15,0.595,0.198,0.612,98.0,Minor,2021,3.066333333333333,Cluster 4
10Tik,We Nuh Like War,38,Clean,0.643,0.77,B,0.9189426629802848,0.318,0.696,0.272,0.341,133.0,Minor,2021,3.356316666666667,Cluster 1
10Tik,Zone,22,Explicit,0.585,0.841,G#/Ab,0.8361282654194981,0.195,0.269,0.16,0.339,98.0,Major,2022,3.0402666666666667,Cluster 1
10Tik,Activate,38,Explicit,0.709,0.651,A,0.8186093382599933,0.369,0.619,0.086,0.439,80.0,Minor,2022,3.4125,Cluster 4
10Tik,One Team,19,Explicit,0.596,0.667,B,0.720110591457585,0.325,0.372,0.329,0.654,200.0,Minor,2022,3.7049,Cluster 1
10Tik,Roll Deep - Acoustic Version,29,Clean,0.544,0.428,F#/Gb,0.8189710860184491,0.0703,0.455,0.0859,0.405,116.0,Minor,2021,3.6978,Cluster 4
10Tik,Smoke Session,19,Explicit,0.468,0.372,C#/Db,0.7698509082452649,0.237,0.49,0.127,0.303,87.0,Minor,2022,2.9305,Cluster 4
10Tik,Don't Destroy,27,Clean,0.753,0.473,A,0.7819694581535361,0.224,0.352,0.106,0.319,107.0,Minor,2022,3.0664,Cluster 4
1Biggs Don,"Bwoii Affi"" Watch Eh Style",41,Clean,0.97,0.712,C#/Db,0.8288674711247771,0.083,0.232,0.0775,0.521,107.0,Major,2022,2.467283333333333,Cluster 3
1Biggs Don,Roll Up,35,Explicit,0.63,0.484,F#/Gb,0.8377819694581535,0.0426,0.00989,0.0504,0.58,88.0,Minor,2022,3.0045166666666665,Cluster 3
450,Gyal Thief,18,Clean,0.869,0.645,G,0.8348621482649027,0.118,0.164,0.0571,0.551,133.0,Major,2021,2.925283333333333,Cluster 3
450,Know Weh Ya Do,35,Clean,0.545,0.571,C#/Db,0.8535696752021912,0.137,0.198,0.103,0.311,131.0,Major,2022,2.965966666666666,Cluster 1
450,Size Ten,19,Clean,0.862,0.593,C,0.8438800031006951,0.158,0.0571,0.131,0.497,110.0,Major,2019,3.309083333333333,Cluster 3
450,Group Up,16,Clean,0.799,0.708,F#/Gb,0.8128472132503036,0.151,0.438,0.384,0.693,102.0,Minor,2019,3.4838666666666667,Cluster 3
450,Blessings,14,Clean,0.433,0.584,C#/Db,0.7643213353660112,0.31,0.007,0.072,0.399,63.0,Major,2019,2.76315,Cluster 1
450,Pay Fi My Fvck,27,Explicit,0.756,0.587,C,0.8303403012842046,0.186,0.131,0.113,0.66,95.0,Major,2021,3.0736833333333333,Cluster 3
450,2 Face,37,Explicit,0.76,0.617,C,0.8667993075114337,0.142,0.548,0.203,0.65,104.0,Major,2022,2.3846833333333333,Cluster 4
450,Be Honest,35,Explicit,0.414,0.624,G,0.824293945892871,0.17,0.387,0.372,0.114,177.0,Major,2022,3.1517166666666667,Cluster 1
450,Beast Mode,30,Clean,0.631,0.757,C#/Db,0.8411152166610683,0.422,0.532,0.0916,0.54,138.0,Minor,2020,2.997983333333333,Cluster 1
450,Awakening,17,Explicit,0.523,0.673,D,0.8207539856851245,0.179,0.217,0.0883,0.432,93.0,Major,2020,3.0657,Cluster 1
450,Purge,34,Explicit,0.699,0.458,C#/Db,0.774786181235627,0.278,0.223,0.121,0.365,142.0,Minor,2021,3.1919,Cluster 2
450,Imperfections,18,Clean,0.454,0.508,D,0.8466706286659259,0.125,0.063,0.114,0.372,85.0,Major,2021,2.8120833333333333,Cluster 1
450,Journey,46,Clean,0.555,0.618,F,0.8459729722746182,0.0782,0.483,0.13,0.447,122.0,Major,2021,3.1495,Cluster 1
450,Talk Tuff,17,Explicit,0.728,0.741,C,0.824371463269683,0.0955,0.015,0.34,0.4,115.0,Major,2021,2.855033333333333,Cluster 1
450,Too Strong,15,Explicit,0.66,0.765,F#/Gb,0.8284540451151133,0.0763,0.472,0.124,0.596,172.0,Major,2021,3.906983333333333,Cluster 3
450,Lonely,35,Explicit,0.544,0.563,B,0.7926926952791917,0.439,0.243,0.075,0.27,90.0,Minor,2021,3.230033333333333,Cluster 1
450,Highway,27,Explicit,0.474,0.623,F#/Gb,0.8286865972455493,0.175,0.261,0.141,0.459,101.0,Major,2020,3.08,Cluster 1
450,One Time,20,Clean,0.855,0.563,B,0.8035968062840754,0.341,0.577,0.413,0.469,115.0,Major,2020,3.085583333333333,Cluster 4
450,Fast Car,20,Explicit,0.749,0.803,C,0.8333118007286633,0.169,0.0649,0.352,0.743,104.0,Minor,2021,2.853633333333333,Cluster 3
450,New Wave,23,Clean,0.473,0.577,F#/Gb,0.8626908865403995,0.0639,0.174,0.111,0.564,74.0,Major,2021,3.1411333333333333,Cluster 1
450,Too Strong,0,Explicit,0.671,0.645,F#/Gb,0.7488436991292214,0.0875,0.512,0.153,0.604,172.0,Major,2020,3.906983333333333,Cluster 4
450,Romantic Gangster,23,Explicit,0.768,0.692,B,0.8378078085837575,0.223,0.191,0.0993,0.543,102.0,Major,2021,2.98425,Cluster 3
Admiral Bailey,X-Rated Country,0,Clean,0.643,0.575,C,0.7109118627425648,0.443,0.304,0.0638,0.743,169.0,Major,2012,3.529783333333333,Cluster 2
Admiral Bailey,No Better Than Yard,14,Clean,0.755,0.5,F#/Gb,0.6646339887858195,0.089,0.53,0.0974,0.652,170.0,Minor,2011,3.9082666666666666,Cluster 4
Admiral Bailey,Don't Be Lazy,0,Clean,0.836,0.499,B,0.7137800056846076,0.116,0.113,0.0805,0.881,169.0,Major,2012,3.310216666666667,Cluster 2
Admiral Bailey,Put Your Right Foot In,1,Clean,0.838,0.51,F#/Gb,0.7057957158729748,0.298,0.349,0.215,0.748,166.0,Minor,2012,3.4113333333333333,Cluster 2
Admiral Bailey,Bad Man Gun,3,Clean,0.863,0.668,A,0.7050980594816671,0.256,0.0938,0.037,0.888,165.0,Major,2021,3.843333333333333,Cluster 3
Admiral Bailey,Mi Ah The Danger,0,Clean,0.919,0.709,B,0.7903930131004366,0.0683,0.0379,0.0723,0.935,144.0,Major,2011,3.1860833333333334,Cluster 3
Admiral Bailey,Right Foot In,1,Clean,0.83,0.461,G,0.6895170667424615,0.31,0.234,0.19,0.708,171.0,Major,2012,3.362883333333333,Cluster 2
Admiral Bailey,Ha Fi Ina It,4,Clean,0.824,0.716,E,0.6935221312110798,0.212,0.0422,0.0382,0.951,178.0,Major,2012,3.804883333333333,Cluster 3
Admiral Bailey,Old Time Something,6,Clean,0.716,0.505,F#/Gb,0.6332911294281801,0.0945,0.133,0.0666,0.735,172.0,Major,2012,4.012216666666666,Cluster 2
Admiral Bailey,Come Pon Top,0,Clean,0.904,0.605,E,0.7272163509986822,0.175,0.242,0.0391,0.655,90.0,Minor,2012,3.79,Cluster 2
Admiral Bailey,Horse Tonic,0,Clean,0.81,0.781,C#/Db,0.8496162889847807,0.122,0.149,0.125,0.855,157.0,Major,1995,3.1782166666666667,Cluster 3
Admiral Bailey,Punnany,6,Clean,0.716,0.475,B,0.581509521717785,0.128,0.344,0.31,0.411,89.0,Minor,2012,3.53245,Cluster 2
Admiral Bailey,Rock and Roll Chat,0,Clean,0.712,0.728,G#/Ab,0.7392315444045373,0.0738,0.426,0.106,0.95,174.0,Major,2012,3.50755,Cluster 3
Admiral Bailey,Politician,0,Clean,0.824,0.767,C#/Db,0.8873930906178135,0.0603,0.784,0.193,0.932,166.0,Minor,1995,3.51155,Cluster 4
Admiral Bailey,Winey Winey,6,Clean,0.863,0.555,G,0.7052014159840831,0.0638,0.227,0.1,0.826,94.0,Major,2012,3.69,Cluster 2
Admiral Bailey,Me Ah De Danger,0,Clean,0.936,0.628,A#/Bb,0.755174284902199,0.0588,0.121,0.0547,0.967,141.0,Minor,2012,3.3151166666666665,Cluster 3
Admiral Bailey,Don't Have Mi Up,3,Clean,0.908,0.532,A,0.683057285341464,0.135,0.414,0.123,0.667,92.0,Major,2012,3.60645,Cluster 2
Admiral Bailey,Think Mi Did Dome,10,Clean,0.894,0.584,C#/Db,0.7418412960905403,0.105,0.0962,0.0992,0.967,161.0,Major,2012,3.3537833333333333,Cluster 3
Admiral Bailey,Jump Up,6,Clean,0.855,0.486,F#/Gb,0.7331851890132037,0.117,0.00453,0.0416,0.656,164.0,Major,1987,3.8708833333333335,Cluster 2
Admiral Bailey,Top Celebrity Man,7,Clean,0.869,0.486,A#/Bb,0.6066251518048629,0.426,0.106,0.336,0.862,164.0,Minor,2012,3.29645,Cluster 2
Admiral Bailey,Don't Want No Kiss,0,Clean,0.861,0.687,F#/Gb,0.7194904524430894,0.0739,0.163,0.0601,0.927,177.0,Major,2012,3.252883333333333,Cluster 3
Admiral Bailey,Cater Fi Woman,2,Clean,0.851,0.712,C,0.73762951861709,0.2,0.13,0.0514,0.88,176.0,Major,2012,3.868,Cluster 3
Admiral Bailey,Woman You Sweet,8,Clean,0.926,0.628,D,0.7199297175783571,0.276,0.331,0.0546,0.964,95.0,Minor,1992,3.63045,Cluster 3
Admiral Bailey,Winey Winey,1,Clean,0.855,0.62,B,0.740161752926281,0.0761,0.19,0.1,0.855,92.0,Minor,2012,3.727783333333333,Cluster 3
Admiral Bailey,Put Down The Gun,1,Clean,0.928,0.497,A#/Bb,0.6071419343169426,0.212,0.163,0.0573,0.827,94.0,Minor,2012,3.6682166666666665,Cluster 2
Admiral Bailey,Bawling For Mandella,1,Clean,0.81,0.658,A,0.6510426087181209,0.143,0.199,0.0752,0.908,170.0,Major,2012,3.754883333333333,Cluster 2
Admiral Bailey,Bullet Proof Body,5,Clean,0.939,0.569,A#/Bb,0.6199581406165215,0.285,0.0641,0.0413,0.716,98.0,Minor,2012,3.5153333333333334,Cluster 2
Admiral Bailey,Can't Fool The Woman Again,3,Clean,0.777,0.391,A#/Bb,0.5370662256789229,0.122,0.0692,0.116,0.807,156.0,Major,2012,3.6111166666666654,Cluster 2
Admiral Bailey,Red Eye People,1,Clean,0.734,0.574,C#/Db,0.6428774450272603,0.103,0.238,0.0256,0.646,197.0,Major,2012,3.8271166666666665,Cluster 2
Admiral Bailey,Big Belly Man,1,Clean,0.841,0.614,G,0.7015839383995246,0.234,0.378,0.0337,0.834,167.0,Major,2012,3.394,Cluster 2
Admiral Bailey,Try Some Hustling,0,Clean,0.834,0.523,G,0.7097232629647813,0.121,0.627,0.0259,0.634,171.0,Major,2012,3.3777833333333334,Cluster 4
Admiral Bailey,This A The Medley,4,Clean,0.892,0.557,F,0.6142993721092478,0.144,0.173,0.291,0.706,90.0,Major,2012,3.760883333333333,Cluster 2
Admiral Bailey,Lyrics Factory,1,Clean,0.842,0.714,D,0.5887961551381101,0.151,0.0155,0.346,0.934,97.0,Major,2012,3.51445,Cluster 2
Admiral Bailey,New Brand Slang,1,Clean,0.67,0.475,G,0.5867548642153949,0.354,0.178,0.0643,0.541,92.0,Major,2012,3.6846666666666654,Cluster 2
Admiral Bailey,Big Belly Man,9,Clean,0.796,0.817,A#/Bb,0.8477817110668975,0.177,0.0966,0.0531,0.716,175.0,Minor,2006,3.072216666666667,Cluster 3
Admiral Bailey,Politician,6,Clean,0.826,0.405,C#/Db,0.5713547453554172,0.149,0.0557,0.121,0.867,169.0,Minor,2011,3.6009333333333333,Cluster 2
Admiral Bailey,Healthy Body,9,Clean,0.771,0.627,G,0.7713495775302963,0.109,0.000327,0.0732,0.635,174.0,Major,2006,3.596,Cluster 3
Admiral Bailey,Punnany,29,Clean,0.826,0.768,B,0.8121753959845999,0.0823,0.128,0.332,0.54,89.0,Minor,2006,3.3513333333333333,Cluster 3
Admiral Bailey,Don't Have Me Up,0,Clean,0.906,0.624,E,0.7381463011291698,0.122,0.286,0.0956,0.711,91.0,Major,2012,3.624216666666667,Cluster 3
Admiral Bailey,Kill Them Wit It,0,Clean,0.871,0.645,A#/Bb,0.7294901940518332,0.0855,0.191,0.0417,0.936,168.0,Minor,2012,3.381333333333333,Cluster 3
Admiral Bailey,Punnany,20,Clean,0.749,0.764,G,0.8138032608976512,0.0887,0.135,0.325,0.507,89.0,Major,2006,3.3426666666666667,Cluster 1
Admiral Bailey,One Scotch,22,Clean,0.783,0.507,G#/Ab,0.7420996873465802,0.229,0.188,0.197,0.777,174.0,Major,2006,2.895783333333333,Cluster 2
Admiral Bailey,Chatty Chatty Mouth,12,Clean,0.781,0.534,A#/Bb,0.7627709878297718,0.0633,0.184,0.132,0.863,79.0,Minor,2006,3.69445,Cluster 3
Admiral Bailey,Think Me Did Done,16,Clean,0.858,0.773,B,0.8648096948399266,0.0536,0.0378,0.0695,0.962,165.0,Major,2006,3.106,Cluster 3
Admiral Bailey,Oil Ah Bawl Forward,0,Clean,0.791,0.515,G,0.7069326373995504,0.0654,0.187,0.0837,0.841,167.0,Major,2012,2.997333333333333,Cluster 2
Admiral Bailey,Kill Dem With It,8,Clean,0.857,0.675,A#/Bb,0.7217642954962404,0.255,0.112,0.039,0.882,173.0,Minor,2012,3.3673333333333333,Cluster 3
Admiral Bailey,Me Head A Hurt Me,0,Clean,0.885,0.544,C,0.683005607090256,0.192,0.37,0.0412,0.812,77.0,Major,2012,3.854,Cluster 2
Admiral Bailey,Butterfly,8,Explicit,0.898,0.798,D,0.6375029069016305,0.141,0.121,0.0509,0.95,106.0,Major,2017,3.546666666666667,Cluster 3
Admiral Bailey,Me A The Danger,5,Clean,0.923,0.587,B,0.715226996718431,0.166,0.0641,0.0752,0.929,144.0,Major,2012,3.2122166666666665,Cluster 3
Admiral Bailey,Man and Woman,1,Clean,0.847,0.635,C#/Db,0.7094131934575334,0.36,0.0291,0.0587,0.915,180.0,Major,2012,3.62645,Cluster 2
Admiral Bailey,Cater For Woman,0,Clean,0.828,0.798,C,0.7827704710472597,0.118,0.173,0.074,0.909,174.0,Major,2012,3.8411166666666654,Cluster 3
Admiral Bailey,Science Again,7,Clean,0.828,0.505,C#/Db,0.6256169091237952,0.669,0.114,0.0629,0.663,193.0,Major,2012,3.7662166666666654,Cluster 2
Admiral Bailey,Healthy Body,6,Clean,0.805,0.194,G,0.2580036691558357,0.166,0.963,0.11,0.696,175.0,Major,2011,3.538483333333333,Cluster 4
Admiral Bailey,Woman A Trouble,2,Clean,0.863,0.563,A,0.7396966486654092,0.4,0.126,0.0517,0.64,80.0,Major,1992,3.6866666666666665,Cluster 2
Admiral Bailey,Mi Ah the Danger,0,Clean,0.919,0.765,B,0.8048370843130669,0.162,0.0751,0.0712,0.959,144.0,Major,2011,3.160083333333333,Cluster 3
Admiral Bailey,Think Me Did Done - Token Selekta Remix,0,Clean,0.646,0.985,C#/Db,0.8312705098059482,0.044,0.00324,0.0508,0.872,178.0,Major,2013,5.123716666666667,Cluster 3
Admiral Bailey,Everything You Got,0,Clean,0.806,0.851,G#/Ab,0.9260484225213819,0.321,0.0527,0.0707,0.547,96.0,Major,2015,3.370833333333333,Cluster 3
Admiral Bailey,Di Style,0,Clean,0.683,0.714,D,0.8801581354486965,0.485,0.525,0.398,0.336,118.0,Minor,2020,3.0641833333333333,Cluster 1
Admiral Bailey,Gal A You Shape,0,Clean,0.948,0.616,G,0.6666494405829306,0.243,0.34,0.155,0.939,105.0,Major,1992,2.7722166666666666,Cluster 2
Admiral Bailey,Kill Them with It,12,Clean,0.869,0.659,A#/Bb,0.7293868375494172,0.0818,0.201,0.0486,0.934,168.0,Minor,1987,3.348,Cluster 3
Admiral Bailey,Me Head a Hurt Me,5,Clean,0.885,0.532,G,0.6824629854525723,0.188,0.349,0.0566,0.848,77.0,Major,1987,3.820666666666667,Cluster 2
Admiral Bailey,Com Pon Top,3,Clean,0.903,0.602,E,0.7262344642257306,0.164,0.254,0.0387,0.666,90.0,Minor,1987,3.756666666666667,Cluster 2
Admiral Bailey,Man and Woman,7,Clean,0.844,0.656,C#/Db,0.7090514456990775,0.345,0.0266,0.0559,0.931,180.0,Major,1987,3.5931166666666665,Cluster 3
Admiral Bailey,Punany,22,Clean,0.797,0.542,G,0.6057466215343272,0.101,0.0891,0.277,0.478,174.0,Major,2011,3.5498666666666665,Cluster 2
Admiral Bailey,You Can Do It,4,Clean,0.806,0.501,E,0.5907340895584092,0.347,0.155,0.0964,0.641,172.0,Minor,2012,3.7208833333333335,Cluster 2
Admiral Bailey,Mi Big Up,4,Clean,0.869,0.618,G,0.6861838195395468,0.29,0.116,0.0864,0.574,91.0,Major,1992,3.684,Cluster 2
Admiral Bailey,A Nuh Sin,1,Clean,0.85,0.712,C#/Db,0.7071393504043824,0.0634,0.0805,0.0465,0.787,100.0,Major,1992,3.54445,Cluster 3
Admiral Bailey,A Who Dem A Try Fe Fool,0,Clean,0.88,0.754,C#/Db,0.8180408774967055,0.127,0.00872,0.183,0.865,77.0,Major,2009,3.588883333333333,Cluster 3
Admiral Bailey,Jump Up - Terror Danjah Remix,0,Clean,0.77,0.728,A#/Bb,0.8358181959122504,0.278,0.0112,0.505,0.315,140.0,Minor,2011,5.149783333333334,Cluster 1
Admiral Bailey,A No Nutten (Part 2),1,Clean,0.853,0.708,G,0.8394098343712049,0.199,0.104,0.222,0.564,166.0,Major,2009,3.5853333333333333,Cluster 3
Admiral Bailey,Jump Up - Terror Danjah Dub Mix,0,Clean,0.463,0.663,A#/Bb,0.7759489418878065,0.132,0.000456,0.32,0.306,140.0,Minor,2011,5.173783333333334,Cluster 1
Admiral Bailey,Ha Fi Inna It,1,Clean,0.831,0.785,E,0.7339086845301155,0.198,0.0556,0.0268,0.963,176.0,Major,1987,3.7466666666666666,Cluster 3
Admiral Bailey,Laugh After Them,2,Clean,0.636,0.816,C,0.7325133717475001,0.448,0.239,0.069,0.215,174.0,Major,1987,6.684,Cluster 1
Admiral Bailey,Old Time Something,1,Clean,0.719,0.599,C,0.7118679103899124,0.0786,0.075,0.0483,0.773,170.0,Major,2012,4.005116666666667,Cluster 3
Admiral Bailey,Weeping And Mourning,3,Clean,0.806,0.392,G#/Ab,0.6095708121237178,0.358,0.0233,0.0702,0.882,94.0,Major,1992,3.6033333333333335,Cluster 2
Admiral Bailey,This is A Melody,0,Clean,0.892,0.581,F,0.6414562931190408,0.115,0.162,0.337,0.746,90.0,Major,2022,3.66875,Cluster 2
Admiral Bailey,Me Run Things,0,Clean,0.894,0.603,C,0.7465698560760704,0.409,0.348,0.0714,0.965,105.0,Major,1992,3.5837833333333333,Cluster 3
Admiral Bailey,Bumper Bottom,3,Clean,0.718,0.668,F#/Gb,0.6911707707811168,0.383,0.239,0.108,0.569,100.0,Major,1992,3.671783333333333,Cluster 2
Admiral Bailey,Medal Fi Di Shape,1,Clean,0.796,0.521,B,0.6568305728534146,0.329,0.534,0.0754,0.955,188.0,Major,1992,3.69845,Cluster 4
Admiral Bailey,Pump Action,1,Clean,0.889,0.721,F#/Gb,0.744916152037415,0.096,0.0604,0.342,0.96,82.0,Major,1992,3.94155,Cluster 3
Admiral Bailey,Lovey Dovey Softy,5,Clean,0.896,0.855,D,0.7309371850856567,0.172,0.271,0.0531,0.961,98.0,Major,1992,3.5326666666666666,Cluster 3
Admiral Bailey,Cater for Woman,1,Clean,0.826,0.795,E,0.784501692462727,0.118,0.149,0.0454,0.904,174.0,Minor,1987,3.8077833333333335,Cluster 3
Admiral Bailey,Live Wire,1,Clean,0.951,0.67,G#/Ab,0.6903955970129971,0.112,0.191,0.146,0.824,104.0,Minor,1992,3.604,Cluster 3
Aidonia,Psychopathic,36,Explicit,0.603,0.768,D,0.913516446603447,0.339,0.294,0.0928,0.402,84.0,Major,2022,2.8025,Cluster 1
Aidonia,Pretty Please,0,Explicit,0.521,0.644,A,0.8181442339991215,0.0767,0.162,0.14,0.38,119.0,Minor,2019,3.40985,Cluster 1
Aidonia,Mayday,34,Explicit,0.741,0.874,A,0.8667476292602259,0.134,0.0728,0.218,0.0754,106.0,Major,2021,2.5669666666666666,Cluster 1
Aidonia,La La Land,4,Clean,0.764,0.85,D,0.8540864577142709,0.0399,0.144,0.367,0.829,117.0,Major,2012,3.314216666666667,Cluster 3
Aidonia,Yeah Yeah,0,Clean,0.89,0.839,F#/Gb,0.8768248882457818,0.0617,0.18,0.283,0.729,108.0,Minor,2018,3.7483333333333335,Cluster 3
Aidonia,Wuk off You Gal,0,Clean,0.576,0.73,D,0.9224309449368233,0.392,0.416,0.343,0.419,160.0,Major,2010,2.6676,Cluster 1
Aidonia,Ganja Farmer Riddim,1,Clean,0.662,0.261,E,0.6272447740368465,0.0424,0.00231,0.121,0.372,140.0,Minor,2014,3.214183333333333,Cluster 2
Aidonia,One Voice Intro,1,Explicit,0.335,0.726,A,0.7984548202888815,0.0942,0.698,0.337,0.229,93.0,Minor,2013,0.72315,Cluster 1
Aidonia,Fuck a Hold Mi,6,Clean,0.73,0.81,C,0.8093847704193691,0.0571,0.343,0.0591,0.88,118.0,Minor,2013,2.5395333333333334,Cluster 3
Aidonia,In Your Eyes,8,Clean,0.53,0.787,F#/Gb,0.8361541045451022,0.0742,0.117,0.114,0.521,162.0,Minor,2013,2.95315,Cluster 1
Aidonia,Some Cuddle Shit,4,Explicit,0.888,0.811,A,0.8386863388542931,0.18,0.204,0.493,0.923,132.0,Minor,2020,3.212633333333333,Cluster 3
Aidonia,Bounce Up On It,6,Clean,0.628,0.824,A,0.8783493966564171,0.053,0.526,0.411,0.638,117.0,Minor,2020,3.035,Cluster 1
Aidonia,Let's Never End,6,Clean,0.401,0.448,C#/Db,0.7838557143226274,0.0507,0.15,0.21,0.144,158.0,Major,2020,3.27575,Cluster 1
Aidonia,Emotions,7,Clean,0.596,0.624,D,0.8089196661584972,0.0869,0.305,0.0982,0.0535,88.0,Major,2020,3.2923,Cluster 1
Aidonia,Bruk It,6,Clean,0.625,0.95,B,0.9242913619803106,0.0967,0.385,0.319,0.844,105.0,Major,2013,3.148216666666667,Cluster 1
Aidonia,Baby,29,Clean,0.7,0.833,A#/Bb,0.7927960517816077,0.084,0.491,0.174,0.708,102.0,Minor,2013,2.884783333333333,Cluster 3
Aidonia,Bad Bitch,8,Explicit,0.848,0.687,F,0.8681171029172373,0.0534,0.0368,0.089,0.115,130.0,Minor,2020,3.44615,Cluster 1
Aidonia,Better Must Come (I've Seen),8,Clean,0.663,0.78,A,0.7742435595979432,0.0552,0.603,0.0942,0.628,156.0,Major,2013,2.87085,Cluster 4
Aidonia,Lala Land,13,Clean,0.785,0.799,D,0.8146559520425829,0.043,0.233,0.354,0.875,117.0,Major,2013,3.3118833333333333,Cluster 3
Aidonia,Richies (Dat We Want),3,Clean,0.669,0.756,C,0.8128213741246997,0.217,0.515,0.144,0.891,106.0,Major,2013,2.523,Cluster 4
Aidonia,Want See Me Fall,4,Clean,0.447,0.78,B,0.8358440350378543,0.0819,0.701,0.252,0.683,80.0,Major,2013,2.634883333333333,Cluster 4
Aidonia,Mac 90,8,Clean,0.536,0.884,B,0.8888917599028449,0.388,0.281,0.328,0.667,129.0,Major,2013,2.780733333333333,Cluster 1
Aidonia,Steppa Life,10,Clean,0.781,0.9,C#/Db,0.8850158910622464,0.0537,0.72,0.0883,0.815,104.0,Major,2013,2.0218833333333333,Cluster 3
Aidonia,DM,12,Clean,0.512,0.825,C#/Db,0.8603912043616444,0.318,0.33,0.532,0.464,91.0,Minor,2020,2.9048166666666666,Cluster 1
Aidonia,VVS,12,Clean,0.882,0.753,G,0.8586083046949691,0.271,0.397,0.102,0.643,119.0,Minor,2020,3.0588166666666665,Cluster 3
Aidonia,Breeze On You,3,Clean,0.834,0.564,F,0.6897754579985014,0.247,0.593,0.0967,0.919,114.0,Minor,2013,3.481333333333333,Cluster 4
Aidonia,Finessing,12,Clean,0.697,0.852,C#/Db,0.8956874499366941,0.269,0.142,0.156,0.603,109.0,Major,2020,2.909083333333333,Cluster 1
Aidonia,4 Di Girls,1,Clean,0.824,0.775,A#/Bb,0.7656908090230227,0.224,0.345,0.357,0.765,100.0,Minor,2013,3.925783333333333,Cluster 3
Aidonia,Coner Dem,1,Clean,0.886,0.736,G,0.8138549391488592,0.231,0.189,0.285,0.474,121.0,Major,2013,3.0246666666666666,Cluster 3
Aidonia,Ganja Farmer,9,Clean,0.745,0.649,E,0.7342704322885714,0.263,0.398,0.177,0.405,140.0,Minor,2014,3.2073,Cluster 1
Aidonia,Ganja Farmer (Steppers Version),4,Clean,0.853,0.574,E,0.705382289863311,0.0745,0.00701,0.0516,0.961,140.0,Minor,2014,3.9702166666666665,Cluster 3
Aidonia,Clock,8,Explicit,0.787,0.949,D,0.9024573008449395,0.0831,0.309,0.107,0.538,121.0,Major,2015,3.0424,Cluster 3
Aidonia,Ride,12,Explicit,0.763,0.883,E,0.9165396242991137,0.229,0.759,0.126,0.789,126.0,Minor,2015,3.1756166666666665,Cluster 4
Aidonia,U Alone,3,Clean,0.678,0.722,F#/Gb,0.9157644505309941,0.0969,0.433,0.126,0.682,144.0,Major,2015,3.752666666666667,Cluster 3
Aidonia,Meet Again,5,Clean,0.722,0.552,G,0.7703676907573448,0.058,0.348,0.192,0.166,123.0,Minor,2015,2.6164,Cluster 1
Aidonia,Nuh Boring Gyal,14,Clean,0.796,0.897,G#/Ab,0.8471615720524017,0.0719,0.21,0.455,0.445,100.0,Major,2015,2.24,Cluster 1
Aidonia,Gyal Position,7,Clean,0.561,0.73,B,0.844009198728715,0.3,0.245,0.0834,0.527,126.0,Major,2015,3.25,Cluster 1
Aidonia,Boom Gal,2,Clean,0.728,0.794,F#/Gb,0.910932534043048,0.0571,0.0361,0.54,0.371,120.0,Major,2015,3.2333333333333334,Cluster 1
Aidonia,Project Sweat Intro,9,Explicit,0.524,0.518,G,0.6760032040515749,0.156,0.587,0.214,0.42,124.0,Major,2015,3.3693666666666666,Cluster 4
Aidonia,Kit Kat Bars,6,Clean,0.791,0.883,C#/Db,0.9373142812847214,0.0416,0.234,0.0773,0.341,108.0,Minor,2020,3.0931,Cluster 3
Aidonia,Tek Time,6,Clean,0.467,0.757,A,0.8408051471538203,0.125,0.32,0.0602,0.319,168.0,Minor,2015,3.116283333333333,Cluster 1
Aidonia,Thompson,9,Clean,0.653,0.71,G,0.8511149582698121,0.351,0.107,0.325,0.444,95.0,Major,2020,3.0424,Cluster 1
Aidonia,Real Killa (R.I.P),10,Clean,0.596,0.559,C,0.8300819100281647,0.316,0.74,0.107,0.496,88.0,Major,2020,3.4157333333333333,Cluster 4
Aidonia,Friends Or Enemies,6,Clean,0.692,0.66,D#/Eb,0.8163354952068422,0.299,0.45,0.139,0.201,109.0,Minor,2020,2.816516666666667,Cluster 1
Aidonia,Trappin,5,Clean,0.723,0.933,D#/Eb,0.923309475207359,0.235,0.425,0.0986,0.907,145.0,Minor,2020,2.517233333333333,Cluster 3
Aidonia,365 Nights,6,Clean,0.492,0.521,F,0.8150693780522467,0.0408,0.163,0.416,0.147,130.0,Minor,2020,3.04675,Cluster 1
Aidonia,U Alone,29,Explicit,0.533,0.764,F#/Gb,0.9099764863957004,0.253,0.372,0.125,0.709,73.0,Major,2015,3.7538,Cluster 1
Aidonia,Up on The Moon,7,Clean,0.734,0.888,E,0.9173923154440454,0.273,0.404,0.074,0.482,123.0,Minor,2020,3.2520333333333333,Cluster 1
Aidonia,Meet Again,21,Explicit,0.692,0.558,G,0.7641663006123872,0.0799,0.432,0.19,0.137,123.0,Minor,2015,2.6174666666666666,Cluster 4
Aidonia,Gyal Postition,15,Explicit,0.569,0.805,B,0.8399007777576807,0.293,0.188,0.0679,0.617,127.0,Major,2015,3.250933333333333,Cluster 1
Aidonia,Hold Yuh,27,Explicit,0.613,0.821,A,0.8718379370042117,0.16,0.215,0.0522,0.479,89.0,Minor,2015,3.866116666666666,Cluster 1
